6/29/2019,163.6
6/30/2019,162.2
7/1/2019,162.0
7/2/2019,163.0
7/3/2019,163.8
7/4/2019,163.0
7/5/2019,163.6
7/6/2019,163.6
7/7/2019,163.2
7/8/2019,163.2
7/9/2019,163.4
7/10/2019,162.4
7/11/2019,162.0
7/12/2019,162.0
7/13/2019,
7/14/2019,
7/15/2019,
7/16/2019,
7/17/2019,
7/18/2019,
7/19/2019,
7/20/2019,
7/21/2019,165.2
7/22/2019,164.8
7/23/2019,165.6
7/24/2019,165.4
7/25/2019,163.8
7/26/2019,166.2
7/27/2019,166.2
7/28/2019,164.4
7/29/2019,165.4
7/30/2019,165.6
7/31/2019,163.4
8/1/2019,166.2
8/2/2019,166.6
8/3/2019,167.2
8/4/2019,165.6
8/5/2019,167.2
8/6/2019,167.2
8/7/2019,165.2
8/8/2019,164.6
8/9/2019,167.4
8/10/2019,165.8
8/11/2019,166.6
8/12/2019,165.8
8/13/2019,167.0
8/14/2019,168.0
8/15/2019,167.6
8/16/2019,167.4
8/17/2019,166.8
8/18/2019,168.2
8/19/2019,168.4
8/20/2019,166.4
8/21/2019,168.6
8/22/2019,167.6
8/23/2019,166.8
8/24/2019,167.2
8/25/2019,167.4
8/26/2019,167.6
8/27/2019,168.2
8/28/2019,166.8
8/29/2019,168.6
8/30/2019,166.0
8/31/2019,167.4
9/1/2019,168.4
9/2/2019,166.4
9/3/2019,165.4
9/4/2019,165.4
9/5/2019,166.6
9/6/2019,168.4
9/7/2019,169.4
9/8/2019,170.4
9/9/2019,167.2
9/10/2019,167.6
9/11/2019,167.2
9/12/2019,167.6
9/13/2019,169.6
9/14/2019,169.0
9/15/2019,169.4
9/16/2019,167.8
9/17/2019,167.0
9/18/2019,166.2
9/19/2019,167.4
9/20/2019,169.8
9/21/2019,167.4
9/22/2019,166.9
9/23/2019,166.4
9/24/2019,166.6
9/25/2019,167.6
9/26/2019,166.6
9/27/2019,167.6
9/28/2019,
9/29/2019,
9/30/2019,167.2
10/1/2019,166.6
10/2/2019,167.8
10/3/2019,167.8
10/4/2019,
10/5/2019,
10/6/2019,
10/7/2019,
10/8/2019,167.4
10/9/2019,
10/10/2019,170.8
10/11/2019,
10/12/2019,170.2
10/13/2019,
10/14/2019,
10/15/2019,166.6
10/16/2019,167.4
10/17/2019,166.0
10/18/2019,166.2
10/19/2019,168.4
10/20/2019,168.4
10/21/2019,165.6
10/22/2019,166.6
10/23/2019,166.0
10/24/2019,166.6
10/25/2019,167.8
10/26/2019,
10/27/2019,166.2
10/28/2019,166.8
10/29/2019,165.0
10/30/2019,164.4
10/31/2019,164.0
11/1/2019,164.0
11/2/2019,164.8
11/3/2019,162.2
11/4/2019,161.2
11/5/2019,163.4
11/6/2019,163.6
11/7/2019,164.0
11/8/2019,163.6
11/9/2019,163.6
11/10/2019,165.6
11/11/2019,162.2
11/12/2019,163.4
11/13/2019,165.2
11/14/2019,165.8
11/15/2019,165.4
11/16/2019,166.8
11/17/2019,165.2
11/18/2019,162.4
11/19/2019,162.0
11/20/2019,164.2
11/21/2019,165.6
11/22/2019,165.6
11/23/2019,166.0
11/24/2019,163.6
11/25/2019,162.0
11/26/2019,162.2
11/27/2019,163.0
11/28/2019,163.2
11/29/2019,162.0
11/30/2019,160.2
12/1/2019,161.2
12/2/2019,158.2
12/3/2019,159.0
12/4/2019,160.6
12/5/2019,161.8
12/6/2019,162.2
12/7/2019,162.6
12/8/2019,162.4
12/9/2019,160.2
12/10/2019,159.8
12/11/2019,161.0
12/12/2019,162.4
12/13/2019,162.4
12/14/2019,163.0
12/15/2019,159.6
12/16/2019,160.2
12/17/2019,163.8
12/18/2019,163.2
12/19/2019,163.8
12/20/2019,163.2
12/21/2019,160.2
12/22/2019,159.0
12/23/2019,157.4
12/24/2019,159.0
12/25/2019,160.0
12/26/2019,159.2
12/27/2019,158.0
12/28/2019,160.6
12/29/2019,160.4
12/30/2019,159.8
12/31/2019,159.8
1/1/2020,159.6
1/2/2020,160.8
1/3/2020,159.2
1/4/2020,159.6
1/5/2020,162.4
1/6/2020,161.4
1/7/2020,164.0
1/8/2020,162.4
1/9/2020,159.5
1/10/2020,161.2
1/11/2020,157.4
1/12/2020,159.6
1/13/2020,159.6
1/14/2020,159.8
1/15/2020,162.6
1/16/2020,162.2
1/17/2020,161.4
1/18/2020,159.8
1/19/2020,157.6
1/20/2020,158.6
1/21/2020,157.6
1/22/2020,159.2
1/23/2020,160.0
1/24/2020,159.4
1/25/2020,159.6
1/26/2020,157.4
1/27/2020,157.8
1/28/2020,160.4
1/29/2020,160.2
1/30/2020,159.2
1/31/2020,159.4
2/1/2020,161.2
2/2/2020,161.8
2/3/2020,158.6
2/4/2020,159.8
2/5/2020,160.8
2/6/2020,161.0
2/7/2020,159.0
2/8/2020,158.9
2/9/2020,158.8
2/10/2020,157.6
2/11/2020,158.6
2/12/2020,158.6
2/13/2020,159.8
2/14/2020,158.0
2/15/2020,159.8
2/16/2020,158.6
2/17/2020,157.0
2/18/2020,157.0
2/19/2020,158.6
2/20/2020,160.4
2/21/2020,161.8
2/22/2020,159.0
2/23/2020,158.8
2/24/2020,158.0
2/25/2020,156.8
2/26/2020,157.8
2/27/2020,159.8
2/28/2020,158.6
2/29/2020,160.0
3/1/2020,158.2
3/2/2020,157.0
3/3/2020,157.8
3/4/2020,158.0
3/5/2020,159.2
3/6/2020,159.6
3/7/2020,160.0
3/8/2020,158.8
3/9/2020,157.0
3/10/2020,158.0
3/11/2020,160.0
3/12/2020,163.0
3/13/2020,158.8
3/14/2020,161.0
3/15/2020,158.4
3/16/2020,159.2
3/17/2020,160.0
3/18/2020,157.4
3/19/2020,156.2
3/20/2020,159.0
3/21/2020,157.0
3/22/2020,156.4
3/23/2020,156.6
3/24/2020,157.8
3/25/2020,159.2
3/26/2020,159.2
3/27/2020,159.0
3/28/2020,160.2
3/29/2020,158.2
3/30/2020,156.0
3/31/2020,159.6
4/1/2020,160.6
4/2/2020,158.0
4/3/2020,159.6
4/4/2020,157.8
4/5/2020,157.6
4/6/2020,155.6
4/7/2020,160.0
4/8/2020,159.2
4/9/2020,161.2
4/10/2020,159.2
4/11/2020,160.0
4/12/2020,159.0
4/13/2020,159.2
4/14/2020,160.0
4/15/2020,161.8
4/16/2020,160.8
4/17/2020,159.6
4/18/2020,160.4
4/19/2020,158.8
4/20/2020,158.0
4/21/2020,160.4
4/22/2020,160.8
4/23/2020,159.0
4/24/2020,159.0
4/25/2020,160.8
4/26/2020,159.0
4/27/2020,158.8
4/28/2020,159.0
4/29/2020,157.8
4/30/2020,158.6
5/1/2020,156.4
5/2/2020,158.8
5/3/2020,158.8
5/4/2020,157.8
5/5/2020,158.6
5/6/2020,163.6
5/7/2020,162.6
5/8/2020,161.6
5/9/2020,160.2
5/10/2020,160.8
5/11/2020,159.8
5/12/2020,161.6
5/13/2020,162.8
5/14/2020,163.2
5/15/2020,161.4
5/16/2020,162.4
5/17/2020,162.2
5/18/2020,162.4
5/19/2020,164.0
5/20/2020,164.2
5/21/2020,163.2
5/22/2020,160.2
5/23/2020,161.0
5/24/2020,161.2
5/25/2020,159.4
5/26/2020,160.2
5/27/2020,161.2
5/28/2020,161.2
5/29/2020,161.2
5/30/2020,161.4
5/31/2020,160.2
6/1/2020,159.0
6/2/2020,161.4
6/3/2020,164.0
6/4/2020,160.4
6/5/2020,161.0
6/6/2020,161.8
6/7/2020,160.4
6/8/2020,162.2
6/9/2020,162.4
6/10/2020,161.4
6/11/2020,161.2
6/12/2020,162.2
6/13/2020,163.0
6/14/2020,160.2
6/15/2020,158.8
6/16/2020,159.6
6/17/2020,161.8
6/18/2020,162.0
6/19/2020,162.6
6/20/2020,161.8
6/21/2020,161.4
6/22/2020,157.4
6/23/2020,159.0
6/24/2020,162.0
6/25/2020,161.2
6/26/2020,162.6
6/27/2020,160.4
6/28/2020,160.2
6/29/2020,159.8
6/30/2020,163.0
7/1/2020,162.2
7/2/2020,161.2
7/3/2020,161.2
7/4/2020,161.2
7/5/2020,162.0
7/6/2020,159.2
7/7/2020,162.4
7/8/2020,161.6
7/9/2020,161.8
7/10/2020,162.2
7/11/2020,160.8
7/12/2020,
7/13/2020,
7/14/2020,
7/15/2020,
7/16/2020,157.8
7/17/2020,159.0
7/18/2020,154.6
7/19/2020,158.2
7/20/2020,157.6
7/21/2020,160.6
7/22/2020,158.6
7/23/2020,159.0
7/24/2020,157.6
7/25/2020,162.4
7/26/2020,159.0
7/27/2020,161.4
7/28/2020,162.2
7/29/2020,163.6
7/30/2020,165.2
7/31/2020,164.6
8/1/2020,163.8
8/2/2020,163.8
8/3/2020,163.2
8/4/2020,162.6
8/5/2020,163.2
8/6/2020,163.6
8/7/2020,163.0
8/8/2020,163.0
8/9/2020,162.6
8/10/2020,161.2
8/11/2020,162.8
8/12/2020,162.8
8/13/2020,163.4
8/14/2020,161.2
8/15/2020,162.2
8/16/2020,162.2
8/17/2020,159.8
8/18/2020,159.8
8/19/2020,163.2
8/20/2020,162.8
8/21/2020,162.8
8/22/2020,162.2
8/23/2020,161.8
8/24/2020,160.8
8/25/2020,161.2
8/26/2020,162.4
8/27/2020,163.2
8/28/2020,163.0
8/29/2020,164.2
8/30/2020,162.6
8/31/2020,161.0
9/1/2020,162.2
9/2/2020,162.2
9/3/2020,163.2
9/4/2020,163.2
9/5/2020,163.0
9/6/2020,162.4
9/7/2020,160.8
9/8/2020,162.6
9/9/2020,163.6
9/10/2020,164.4
9/11/2020,163.8
9/12/2020,164.2
9/13/2020,164.2
9/14/2020,162.8
9/15/2020,162.4
9/16/2020,166.0
9/17/2020,166.2
9/18/2020,166.6
9/19/2020,166.6
9/20/2020,165.6
9/21/2020,166.0
9/22/2020,166.6
9/23/2020,168.0
9/24/2020,167.2
9/25/2020,167.4
9/26/2020,167.2
9/27/2020,164.8
9/28/2020,164.6
9/29/2020,164.6
9/30/2020,165.8
10/1/2020,164.6
10/2/2020,163.0
10/3/2020,163.4
10/4/2020,164.2
10/5/2020,165.0
10/6/2020,165.8
10/7/2020,166.6
10/8/2020,167.4
10/9/2020,166.4
10/10/2020,167.2
10/11/2020,166.8
10/12/2020,166.2
10/13/2020,167.8
10/14/2020,166.2
10/15/2020,165.6
10/16/2020,166.2
10/17/2020,167.2
10/18/2020,165.8
10/19/2020,167.2
10/20/2020,168.4
10/21/2020,168.2
10/22/2020,169.2
10/23/2020,168.2
10/24/2020,167.2
10/25/2020,167.6
10/26/2020,167.2
10/27/2020,168.2
10/28/2020,168.6
10/29/2020,168.4
10/30/2020,168.0
10/31/2020,167.2
11/1/2020,165.6
11/2/2020,165.4
11/3/2020,166.4
11/4/2020,168.6
11/5/2020,169.6
11/6/2020,169.0
11/7/2020,169.0
11/8/2020,166.0
11/9/2020,165.4
11/10/2020,165.8
11/11/2020,166.0
11/12/2020,166.8
11/13/2020,167.4
11/14/2020,
11/15/2020,165.8
11/16/2020,165.4
11/17/2020,166.4
11/18/2020,167.8
11/19/2020,165.4
11/20/2020,165.2
11/21/2020,166.4
11/22/2020,164.6
11/23/2020,163.2
11/24/2020,164.4
11/25/2020,165.6
11/26/2020,163.0
11/27/2020,163.0
11/28/2020,162.6
11/29/2020,162.6
11/30/2020,163.0
12/1/2020,163.6
12/2/2020,164.2
12/3/2020,165.2
12/4/2020,165.2
12/5/2020,165.8
12/6/2020,163.2
12/7/2020,164.0
12/8/2020,165.0
12/9/2020,166.6
12/10/2020,166.4
12/11/2020,165.4
12/12/2020,164.2
12/13/2020,165.0
12/14/2020,165.0
12/15/2020,165.6
12/16/2020,164.4
12/17/2020,166.8
12/18/2020,165.8
12/19/2020,165.8
12/20/2020,165.4
12/21/2020,164.0
12/22/2020,164.2
12/23/2020,165.8
12/24/2020,166.8
12/25/2020,165.4
12/26/2020,167.4
12/27/2020,165.4
12/28/2020,165.6
12/29/2020,165.0
12/30/2020,164.0
12/31/2020,165.0
1/1/2021,166.0
1/2/2021,166.2
1/3/2021,166.2
1/4/2021,163.6
1/5/2021,165.4
1/6/2021,166.0
1/7/2021,165.6
1/8/2021,165.4
1/9/2021,165.2
1/10/2021,163.4
1/11/2021,162.8
1/12/2021,162.8
1/13/2021,164.2
1/14/2021,164.0
1/15/2021,164.2
1/16/2021,162.6
1/17/2021,162.6
1/18/2021,162.4
1/19/2021,162.4
1/20/2021,163.6
1/21/2021,164.2
1/22/2021,164.6
1/23/2021,163.6
1/24/2021,162.0
1/25/2021,162.6
1/26/2021,162.6
1/27/2021,162.6
1/28/2021,162.8
1/29/2021,163.8
1/30/2021,161.0
1/31/2021,159.8
2/1/2021,160.8
2/2/2021,159.8
2/3/2021,162.2
2/4/2021,163.0
2/5/2021,162.8
2/6/2021,162.6
2/7/2021,161.4
2/8/2021,160.0
2/9/2021,162.0
2/10/2021,164.4
2/11/2021,163.6
2/12/2021,
2/13/2021,164.0
2/14/2021,162.0
2/15/2021,161.0
2/16/2021,161.8
2/17/2021,162.8
2/18/2021,162.6
2/19/2021,164.0
2/20/2021,162.0
2/21/2021,161.2
2/22/2021,161.6
2/23/2021,162.2
2/24/2021,164.6
2/25/2021,162.4
2/26/2021,162.0
2/27/2021,160.8
2/28/2021,157.6
3/1/2021,162.0
3/2/2021,162.4
3/3/2021,165.8
3/4/2021,163.6
3/5/2021,162.8
3/6/2021,162.4
3/7/2021,162.0
3/8/2021,161.8
3/9/2021,163.0
3/10/2021,164.4
3/11/2021,165.6
3/12/2021,166.0
3/13/2021,166.4
3/14/2021,166.2
3/15/2021,163.4
3/16/2021,
3/17/2021,167.2
3/18/2021,167.8
3/19/2021,167.4
3/20/2021,167.4
3/21/2021,164.6
3/22/2021,163.2
3/23/2021,166.0
3/24/2021,167.4
3/25/2021,166.8
3/26/2021,168.4
3/27/2021,167.6
3/28/2021,164.8
3/29/2021,163.4
3/30/2021,164.6
3/31/2021,165.6
4/1/2021,166.0
4/2/2021,164.2
4/3/2021,165.0
4/4/2021,162.4
4/5/2021,161.0
4/6/2021,162.4
4/7/2021,164.6
4/8/2021,164.2
4/9/2021,165.4
4/10/2021,165.0
4/11/2021,163.4
4/12/2021,162.0
4/13/2021,164.6
4/14/2021,164.0
4/15/2021,163.0
4/16/2021,164.2
4/17/2021,165.6
4/18/2021,165.0
4/19/2021,164.6
4/20/2021,163.8
4/21/2021,165.8
4/22/2021,165.2
4/23/2021,167.2
4/24/2021,166.6
4/25/2021,165.2
4/26/2021,163.0
4/27/2021,163.4
4/28/2021,163.0
4/29/2021,163.2
4/30/2021,163.2
5/1/2021,164.2
5/2/2021,163.4
5/3/2021,163.0
5/4/2021,163.6
5/5/2021,164.0
5/6/2021,165.6
5/7/2021,164.8
5/8/2021,164.2
5/9/2021,160.8
5/10/2021,163.2
5/11/2021,163.6
5/12/2021,162.2
5/13/2021,162.0
5/14/2021,
5/15/2021,
5/16/2021,161.2
5/17/2021,162.2
5/18/2021,161.2
5/19/2021,162.0
5/20/2021,162.6
5/21/2021,163.0
5/22/2021,162.4
5/23/2021,162.2
5/24/2021,163.2
5/25/2021,162.2
5/26/2021,163.6
5/27/2021,163.8
5/28/2021,
5/29/2021,
5/30/2021,
5/31/2021,
6/1/2021,
6/2/2021,
6/3/2021,
6/4/2021,161.2
6/5/2021,162.8
6/6/2021,163.0
6/7/2021,163.2
6/8/2021,162.6
6/9/2021,162.2
6/10/2021,163.0
6/11/2021,163.6
6/12/2021,164.0
6/13/2021,163.8
6/14/2021,163.8
6/15/2021,
6/16/2021,165.2
6/17/2021,166.4
6/18/2021,
6/19/2021,167.0
6/20/2021,165.6
6/21/2021,166.4
6/22/2021,167.8
6/23/2021,167.6
6/24/2021,167.4
6/25/2021,167.8
6/26/2021,166.8
6/27/2021,166.2
6/28/2021,166.2
6/29/2021,168.6
6/30/2021,169.6
7/1/2021,167.6
7/2/2021,166.8
7/3/2021,166.2
7/4/2021,168.4
7/5/2021,167.8
7/6/2021,169.8
